,label,comment,label doc,comment doc,comment not empty
http://purl.org/NET/c4dm/timeline.owl#AbstractTimeLine,abstract timeline,,abstract timeline ,,False
http://purl.org/NET/c4dm/timeline.owl#DiscreteInterval,discrete interval,,discrete interval ,,False
http://purl.org/NET/c4dm/timeline.owl#Interval,interval,,interval ,,False
http://purl.org/NET/c4dm/timeline.owl#UniformWindowingMap,uniform windowing map,,uniform windowing map ,,False
http://purl.org/NET/c4dm/timeline.owl#Instant,instant,,instant ,,False
http://purl.org/NET/c4dm/timeline.owl#UniformSamplingWindowingMap,Uniform sampling and windowing map,,uniform sampling windowing map ,,False
http://purl.org/NET/c4dm/timeline.owl#ContinuousTimeLine,continuous timeline,,continuous timeline ,,False
http://purl.org/NET/c4dm/timeline.owl#OriginMap,origin map,,origin map ,,False
http://purl.org/acco/ns#DwellingType,Dwelling Type,,dwelling type ,,False
http://purl.org/acco/ns#CampingPitch,"Camping Pitch (gr:ProductOrService, gr:Location)",,camping pitch gr product service gr location ,,False
http://purl.org/acco/ns#BedDetails,Bed Details,,bed details ,,False
http://purl.org/acco/ns#Meal,Meal (gr:ProductOrService),,meal gr product service ,,False
http://purl.org/acco/ns#Accommodation,"Accommodation (gr:ProductOrService, gr:Location)",,accommodation gr product service gr location ,,False
http://purl.org/acco/ns#Allinclusive,All-inclusive (gr:ProductOrService),,inclusive gr product service ,,False
http://purl.org/acco/ns#Breakfast,Breakfast (gr:ProductOrService),,breakfast gr product service ,,False
http://purl.org/acco/ns#House,"House (gr:ProductOrService, gr:Location)",,house gr product service gr location ,,False
http://purl.org/acco/ns#Apartment,"Apartment (gr:ProductOrService, gr:Location)",,apartment gr product service gr location ,,False
http://purl.org/acco/ns#CampingSite,"Camping Site (gr:ProductOrService, gr:Location)",,camping site gr product service gr location ,,False
http://purl.org/acco/ns#Dinner,Dinner (gr:ProductOrService),,dinner gr product service ,,False
http://purl.org/acco/ns#Hotel,"Hotel (gr:ProductOrService, gr:Location)",,hotel gr product service gr location ,,False
http://purl.org/acco/ns#BedType,Bed Type,,bed type ,,False
http://purl.org/acco/ns#MeetingRoom,"Meeting Room (gr:ProductOrService, gr:Location)",,meeting room gr product service gr location ,,False
http://purl.org/acco/ns#CompoundPrice,Compound Price,,compound price ,,False
http://purl.org/acco/ns#HotelRoom,"Hotel Room (gr:ProductOrService, gr:Location)",,hotel room gr product service gr location ,,False
http://purl.org/acco/ns#Resort,"Resort (gr:ProductOrService, gr:Location)",,resort gr product service gr location ,,False
http://purl.org/acco/ns#Lunch,Lunch (gr:ProductOrService),,lunch gr product service ,,False
http://purl.org/acco/ns#AccommodationFeature,Accommodation Feature,,accommodation feature ,,False
http://purl.org/acco/ns#Suite,"Suite (gr:ProductOrService, gr:Location)",,suite gr product service gr location ,,False
http://purl.org/biodiversity/taxon/Tetrapod,Tetrapod,,tetrapod ,,False
http://purl.org/biodiversity/taxon/Lobe_Finned_fish,Lobe Finned Fish,,lobe finned fish ,,False
http://purl.org/biodiversity/taxon/Red_algae,Red algae,,red algae ,,False
http://purl.org/biodiversity/taxon/Conifer,Conifer,,conifer ,,False
http://purl.org/biodiversity/taxon/Bird,Bird,,bird ,,False
http://purl.org/biodiversity/taxon/Arthropod,Arthropod,,arthropod ,,False
http://purl.org/biodiversity/taxon/Eukaryote,Eukaryote,,eukaryote ,,False
http://purl.org/biodiversity/taxon/MapImage,MapImage,,map image ,,False
http://purl.org/biodiversity/taxon/Plant,Plant,,plant ,,False
http://purl.org/biodiversity/taxon/Mollusca,Mollusca,,mollusca ,,False
http://purl.org/biodiversity/taxon/Unclassified_Chordate,Unclassified Chordate,,unclassified chordate ,,False
http://purl.org/biodiversity/taxon/Tunicate,Tunicate,,tunicate ,,False
http://purl.org/biodiversity/taxon/Chordate,Chordate,,chordate ,,False
http://purl.org/biodiversity/taxon/Mammal,Mammal,,mammal ,,False
http://purl.org/biodiversity/taxon/Fern,Fern,,fern ,,False
http://purl.org/biodiversity/taxon/TaxonName,TaxonName,,taxon name ,,False
http://purl.org/biodiversity/taxon/Cartilaginous_fish,Cartilaginous Fish,,cartilaginous fish ,,False
http://purl.org/biodiversity/taxon/Lungfish,Lungfish,,lungfish ,,False
http://purl.org/ontology/wo/Species,species,,species ,,False
http://purl.org/biodiversity/taxon/BiologicalOrganism,BiologicalOrganism,,biological organism ,,False
http://purl.org/biodiversity/taxon/Crustacean,Crustacean,,crustacean ,,False
http://purl.org/biodiversity/taxon/Amphibian,Amphibian,,amphibian ,,False
http://purl.org/biodiversity/taxon/Arachnid,Arachnid,,arachnid ,,False
http://purl.org/biodiversity/taxon/Microbial_Eukaryote,Microbial Eukaryote,,microbial eukaryote ,,False
http://purl.org/biodiversity/taxon/Bacteria,Bacteria,,bacteria ,,False
http://purl.org/biodiversity/taxon/Ray_Fined_fish,Ray Fined Fish,,ray fined fish ,,False
http://purl.org/biodiversity/taxon/Insect,Insect,,insect ,,False
http://purl.org/biodiversity/taxon/Cycad,Cycad,,cycad ,,False
http://purl.org/biodiversity/taxon/Dinosauria,Dinosauria,,dinosauria ,,False
http://purl.org/biodiversity/taxon/TaxonRank,TaxonRank,,taxon rank ,,False
http://purl.org/biodiversity/taxon/ClubMoss,ClubMoss,,club moss ,,False
http://purl.org/biodiversity/taxon/ModernReptile,Modern Reptile,,modern reptile ,,False
http://purl.org/biodiversity/taxon/Ginkgo,Ginkgo,,ginkgo ,,False
http://rdf.geospecies.org/ont/geospecies#TaxonConcept,TaxonConcept,,taxon concept ,,False
http://purl.org/biodiversity/taxon/Fish,Fish,,fish ,,False
http://purl.org/biodiversity/taxon/Fungus,Fungus,,fungus ,,False
http://purl.org/biodiversity/taxon/FloweringPlant,FloweringPlant,,flowering plant ,,False
http://purl.org/biodiversity/taxon/Jawless_fish,Jawless fish,,jawless fish ,,False
http://purl.org/biodiversity/taxon/Animal,Animal,,animal ,,False
http://purl.org/biodiversity/taxon/Image,Image,,image ,,False
http://purl.org/biodiversity/taxon/Moss,Moss,,moss ,,False
http://purl.org/biodiversity/taxon/GreenAlga,GreenAlga,,green alga ,,False
http://purl.org/biodiversity/taxon/Armoured_fish,Armoured_fish,,armoured_fish ,,False
http://purl.org/biodiversity/taxon/Archaea,Archaea,,archaea ,,False
http://purl.org/biodiversity/taxon/Cephalochordate,Cephalochordate,,cephalochordate ,,False
http://purl.org/biodiversity/taxon/Gnetophytes,Gnetophytes,,gnetophytes ,,False
http://purl.org/biotop/biotop.owl#TaxonValueRegion,taxon value region,,taxon value region ,,False
http://purl.org/biotop/biotop.owl#GenusCandidaValueRegion,genus candida value region,,genus candida value region ,,False
http://purl.org/biotop/biotop.owl#ProtistPopulation,protist population,,protist population ,,False
http://purl.org/biotop/biotop.owl#StaticProcessualEntity,static processual entity,,static processual entity ,,False
http://purl.org/biotop/biotop.owl#MulticellularOrganism,multicellular organism,,multicellular organism ,,False
http://purl.org/biotop/biotop.owl#Syncytium,syncytium,,syncytium ,,False
http://purl.org/biotop/biotop.owl#ChainOfNucleotideMonomers,chain of nucleotide monomers,,chain nucleotide monomers ,,False
http://purl.org/biotop/biotop.owl#AcquiredAbnormalStructure,acquired abnormal structure,,acquired abnormal structure ,,False
http://purl.org/biotop/biotop.owl#EducatorRole,educator role,,educator role ,,False
http://purl.org/biotop/biotop.owl#PortionOfHeterogenousSolid,portion of heterogenous solid,,portion heterogenous solid ,,False
http://purl.org/biotop/biotop.owl#Arthropod,arthropod,,arthropod ,,False
http://purl.org/biotop/biotop.owl#Eukaryote,eukaryote,,eukaryote ,,False
http://purl.org/biotop/biotop.owl#InformationObject,information object,,information object ,,False
http://purl.org/biotop/biotop.owl#KingdomAnimaliaValueRegion,kingdom animalia value region,,kingdom animalia value region ,,False
http://purl.org/biotop/biotop.owl#Treating,treating,,treating ,,False
http://purl.org/biotop/biotop.owl#PhysicalLength,physical length,,physical length ,,False
http://purl.org/biotop/biotop.owl#Plan,plan,,plan ,,False
http://purl.org/biotop/biotop.owl#InstantaneousProcess,instantaneous process,,instantaneous process ,,False
http://purl.org/biotop/biotop.owl#RNAChain,RNA chain,,rna chain ,,False
http://purl.org/biotop/biotop.owl#BiologicalSystemRole,biological system role,,biological system role ,,False
http://purl.org/biotop/biotop.owl#PeptideStructure,peptide structure,,peptide structure ,,False
http://purl.org/biotop/biotop.owl#Bird,bird,,bird ,,False
http://purl.org/biotop/biotop.owl#TreatingOrganism,treating organism,,treating organism ,,False
http://purl.org/biotop/biotop.owl#OrganSystem,organ system,,organ system ,,False
http://purl.org/biotop/biotop.owl#BakersYeastPopulation,bakers yeast population,,bakers yeast population ,,False
http://purl.org/biotop/biotop.owl#NucleicAcidStructure,nucleic acid structure,,nucleic acid structure ,,False
http://purl.org/biotop/biotop.owl#SpeciesHomoSapiensValueRegion,species homo sapiens value region,,species homo sapiens value region ,,False
http://purl.org/biotop/biotop.owl#EpithelialCell,epithelial cell,,epithelial cell ,,False
http://purl.org/biotop/biotop.owl#WellFormedBiologicalStructure,well formed biological structure,,well formed biological structure ,,False
http://purl.org/biotop/biotop.owl#BiologicalFunction,biological function,,biological function ,,False
http://purl.org/biotop/biotop.owl#CandidaAlbicansCell,candida albicans cell,,candida albicans cell ,,False
http://purl.org/biotop/biotop.owl#StructuredBiologicalEntity,structured biological entity,,structured biological entity ,,False
http://purl.org/biotop/biotop.owl#TherapeuticRole,therapeutic role,,therapeutic role ,,False
http://purl.org/biotop/biotop.owl#CategorizationSystem,categorization system,,categorization system ,,False
http://purl.org/biotop/biotop.owl#FamilySaccharomycetaceaeValueRegion,family saccharomycetaceae value region,,family saccharomycetaceae value region ,,False
http://purl.org/biotop/biotop.owl#AlphaParticle,alpha particle,,alpha particle ,,False
http://purl.org/biotop/biotop.owl#DevelopmentalQuality,developmental quality,,developmental quality ,,False
http://purl.org/biotop/biotop.owl#Function,function,,function ,,False
http://purl.org/biotop/biotop.owl#StructuredBiologicalCompoundByGranularityPartition,*,,,,False
http://purl.org/biotop/biotop.owl#Virus,virus,,virus ,,False
http://purl.org/biotop/biotop.owl#Wave,wave,,wave ,,False
http://purl.org/biotop/biotop.owl#NoncanonicalStaticProcessualEntity,noncanonical static processual entity,,noncanonical static processual entity ,,False
http://purl.org/biotop/biotop.owl#Membership,membership,,membership ,,False
http://purl.org/biotop/biotop.owl#AminoAcidSequenceInformation,amino acid sequence information,,amino acid sequence information ,,False
http://purl.org/biotop/biotop.owl#BiologicalProcessualEntity,biological processual entity,,biological processual entity ,,False
http://purl.org/biotop/biotop.owl#Microorganism,microorganism,,microorganism ,,False
http://purl.org/biotop/biotop.owl#KingdomBacteriaValueRegion,kingdom bacteria value region,,kingdom bacteria value region ,,False
http://purl.org/biotop/biotop.owl#IntraCellularProcess,intra cellular process,,intra cellular process ,,False
http://purl.org/biotop/biotop.owl#ClassInsectaValueRegion,class insecta value region,,class insecta value region ,,False
http://purl.org/biotop/biotop.owl#CellMembrane,cell membrane,,cell membrane ,,False
http://purl.org/biotop/biotop.owl#ProteinSubstructure,protein substructure,,protein substructure ,,False
http://purl.org/biotop/biotop.owl#Chromosome,chromosome,,chromosome ,,False
http://purl.org/biotop/biotop.owl#PathologicalStaticProcessualEntity,pathological static processual entity,,pathological static processual entity ,,False
http://purl.org/biotop/biotop.owl#CellularComponent,cellular component,,cellular component ,,False
http://purl.org/biotop/biotop.owl#PhysicalForce,physical force,,physical force ,,False
http://purl.org/biotop/biotop.owl#SubatomicParticle,subatomic particle,,subatomic particle ,,False
http://purl.org/biotop/biotop.owl#TwoDimensionalBiologicalEntity,two dimensional biological entity,,two dimensional biological entity ,,False
http://purl.org/biotop/biotop.owl#PoisonRole,poison role,,poison role ,,False
http://purl.org/biotop/biotop.owl#ArchaebacterialCell,archaebacterial cell,,archaebacterial cell ,,False
http://purl.org/biotop/biotop.owl#KingdomVirusesValueRegion,kingdom viruses value region,,kingdom viruses value region ,,False
http://purl.org/biotop/biotop.owl#DrugRole,drug role,,drug role ,,False
http://purl.org/biotop/biotop.owl#MaterialEntityBySizePartition,*,,,,False
http://purl.org/biotop/biotop.owl#ProteinComplex,protein complex,,protein complex ,,False
http://purl.org/biotop/biotop.owl#Amphibian,amphibian,,amphibian ,,False
http://purl.org/biotop/biotop.owl#ChainOfCarbohydrateMonomers,chain of carbohydrate monomers,,chain carbohydrate monomers ,,False
http://purl.org/biotop/biotop.owl#Analyzing,analyzing,,analyzing ,,False
http://purl.org/biotop/biotop.owl#AntibioticRole,antibiotic role,,antibiotic role ,,False
http://purl.org/biotop/biotop.owl#MentalProcess,mental process,,mental process ,,False
http://purl.org/biotop/biotop.owl#IntellectualProduct,intellectual product,,intellectual product ,,False
http://purl.org/biotop/biotop.owl#ModifiedCell,modified cell,,modified cell ,,False
http://purl.org/biotop/biotop.owl#BiologicalAction,biological action,,biological action ,,False
http://purl.org/biotop/biotop.owl#FattyAcidMoleculeOrResidue,fatty acid molecule or residue,,fatty acid molecule residue ,,False
http://purl.org/biotop/biotop.owl#StructuredNonbiologicalCompound,structured nonbiological compound,,structured nonbiological compound ,,False
http://purl.org/biotop/biotop.owl#Producing,producing,,producing ,,False
http://purl.org/biotop/biotop.owl#SubfamilyDrosophilinaeValueRegion,subfamily drosophilinae value region,,subfamily drosophilinae value region ,,False
http://purl.org/biotop/biotop.owl#GenusDrosophilaValueRegion,genus drosophila value region,,genus drosophila value region ,,False
http://purl.org/biotop/biotop.owl#Condition,condition,,condition ,,False
http://purl.org/biotop/biotop.owl#EntireProteinMolecule,entire protein molecule,,entire protein molecule ,,False
http://purl.org/biotop/biotop.owl#PlantPopulation,plant population,,plant population ,,False
http://purl.org/biotop/biotop.owl#ObjectQuality,object quality,,object quality ,,False
http://purl.org/biotop/biotop.owl#MacroscopicValueRegion,macroscopic value region,,macroscopic value region ,,False
http://purl.org/biotop/biotop.owl#AminoAcidMoleculeOrResidue,amino acid molecule or residue,,amino acid molecule residue ,,False
http://purl.org/biotop/biotop.owl#Atom,atom,,atom ,,False
http://purl.org/biotop/biotop.owl#GeographicSurface,geographic surface,,geographic surface ,,False
http://purl.org/biotop/biotop.owl#MonoMolecularEntity,mono molecular entity,,mono molecular entity ,,False
http://purl.org/biotop/biotop.owl#YeastCell,yeast cell,,yeast cell ,,False
http://purl.org/biotop/biotop.owl#VitaminRole,vitamin role,,vitamin role ,,False
http://purl.org/biotop/biotop.owl#FamilyHominidaeValueRegion,family hominidae value region,,family hominidae value region ,,False
http://purl.org/biotop/biotop.owl#ActionOnBiologicalSystem,action on biological system,,action biological system ,,False
http://purl.org/biotop/biotop.owl#Genome,genome,,genome ,,False
http://purl.org/biotop/biotop.owl#AminoAcidSequence,amino acid sequence,,amino acid sequence ,,False
http://purl.org/biotop/biotop.owl#BodyLiquid,body liquid,,body liquid ,,False
http://purl.org/biotop/biotop.owl#SubphylumSaccharomycotinaValueRegion,subphylum saccharomycotina value region,,subphylum saccharomycotina value region ,,False
http://purl.org/biotop/biotop.owl#CongenitalAbnormalStructure,congenital abnormal structure,,congenital abnormal structure ,,False
http://purl.org/biotop/biotop.owl#Fungus,fungus,,fungus ,,False
http://purl.org/biotop/biotop.owl#ClassSaccharomycetesValueRegion,class saccharomycetes value region,,class saccharomycetes value region ,,False
http://purl.org/biotop/biotop.owl#OrganicMolecularEntity,organic molecular entity,,organic molecular entity ,,False
http://purl.org/biotop/biotop.owl#OrganismPart,organism part,,organism part ,,False
http://purl.org/biotop/biotop.owl#ChlamydiaCell,chlamydia cell,,chlamydia cell ,,False
http://purl.org/biotop/biotop.owl#PhysicalMass,physical mass,,physical mass ,,False
http://purl.org/biotop/biotop.owl#EmbryonicStructure,embryonic structure,,embryonic structure ,,False
http://purl.org/biotop/biotop.owl#GreatApePopulation,great ape population,,great ape population ,,False
http://purl.org/biotop/biotop.owl#OneDimensionalPhysicalEntity,one dimensional physical entity,,one dimensional physical entity ,,False
http://purl.org/biotop/biotop.owl#EntireCarbohydrateMonomer,entire carbohydrate monomer,,entire carbohydrate monomer ,,False
http://purl.org/biotop/biotop.owl#MachineLanguage,machine language,,machine language ,,False
http://purl.org/biotop/biotop.owl#Causing,causing,,causing ,,False
http://purl.org/biotop/biotop.owl#PhylumAscomycotaValueRegion,phylum ascomycota value region,,phylum ascomycota value region ,,False
http://purl.org/biotop/biotop.owl#CanonicalProcessualEntity,canonical processual entity,,canonical processual entity ,,False
http://purl.org/biotop/biotop.owl#Tissue,tissue,,tissue ,,False
http://purl.org/biotop/biotop.owl#AcquiredPathologicalStaticProcessualEntity,acquired pathological static processual entity,,acquired pathological static processual entity ,,False
